,measurement_date,nine_axis_acceleration_x,nine_axis_acceleration_y,nine_axis_acceleration_z,nine_axis_angular_velocity_x,nine_axis_angular_velocity_y,nine_axis_angular_velocity_z
2301,2021-02-16 17:47:12.376000+00:00,-0.024814624,0.027319362,-1.0153294,0.018772146,0.0038240785,-0.0016177581
2302,2021-02-16 17:47:12.475000+00:00,-0.011278441,0.022903886,-1.0130911,0.009294009,0.010361399,-0.0016984477
2303,2021-02-16 17:47:12.576000+00:00,-0.020078242,0.020883897,-0.98386604,-5.0426763E-4,0.008259316,-9.641841E-4
2304,2021-02-16 17:47:12.676000+00:00,-0.0028793432,0.04381097,-0.9770209,0.0032157048,0.008078347,1.7652956E-4
2305,2021-02-16 17:47:12.776000+00:00,-0.012225231,0.04410362,-0.9906002,0.008311537,0.011458052,0.0013381987
2306,2021-02-16 17:47:12.874000+00:00,0.002737692,0.031034883,-1.0000905,0.01467946,0.013707566,-2.4406956E-5
2307,2021-02-16 17:47:12.976000+00:00,-0.011309996,0.019317549,-1.0127313,0.017407956,0.013732972,-8.0470927E-4
2308,2021-02-16 17:47:13.076000+00:00,0.014339336,0.017554196,-1.0020623,-0.0029840707,0.009609888,-0.001546675
2309,2021-02-16 17:47:13.179000+00:00,-0.007385055,0.03491807,-0.97308016,0.0064199385,0.0017288276,-0.0014327585
2310,2021-02-16 17:47:13.277000+00:00,0.0023067505,0.02359064,-0.982712,-0.0073714405,0.004887594,-6.1029335E-4
2311,2021-02-16 17:47:13.376000+00:00,-0.003146254,0.0070464625,-0.98563546,-0.025495911,0.00945702,-0.0029157032
2312,2021-02-16 17:47:13.467000+00:00,0.0078522535,0.039767057,-1.0201855,-0.02798773,0.004015995,3.0320627E-4
2313,2021-02-16 17:47:13.577000+00:00,0.023631198,0.053526655,-1.0331688,-0.028682217,-0.0059950445,0.0025435023
2314,2021-02-16 17:47:13.675000+00:00,0.010253839,0.057875264,-0.9923478,0.00463332,-0.018727927,-0.0048099025
2315,2021-02-16 17:47:13.776000+00:00,-8.286096E-5,0.038121007,-0.98175555,0.0036190383,-0.024828384,-0.004613582
2316,2021-02-16 17:47:13.875000+00:00,0.010449905,0.015802717,-0.9727512,-0.013170815,-0.024862133,-0.0049744905
2317,2021-02-16 17:47:13.977000+00:00,0.006479991,0.029178653,-1.0188512,-0.03420168,-0.028357025,-0.0076486054
2318,2021-02-16 17:47:14.068000+00:00,-0.017408755,0.053640462,-1.0150836,-0.025275698,0.0027862426,-0.004131976
2319,2021-02-16 17:47:14.176000+00:00,0.007811356,0.05252373,-1.0178212,-0.0123160435,0.033226132,0.003938192
2320,2021-02-16 17:47:14.275000+00:00,0.02126653,0.047392778,-0.9975103,0.010824351,0.023106774,0.009546597
2321,2021-02-16 17:47:14.367000+00:00,0.0057358807,0.030091386,-0.97902846,0.0049446533,0.008745115,0.010700387
2322,2021-02-16 17:47:14.476000+00:00,0.0022625607,0.023891442,-1.0031527,0.002582986,0.010011322,0.0072026155
2323,2021-02-16 17:47:14.575000+00:00,0.023087913,0.036191873,-0.9988084,0.0039651846,0.0076773544,0.0071957125
2324,2021-02-16 17:47:14.667000+00:00,0.034942955,0.043945897,-1.0093259,-0.0022998175,-0.024839189,0.009184288
2325,2021-02-16 17:47:14.776000+00:00,0.024003234,0.038666934,-1.0061333,9.214474E-4,-0.031884547,0.0057968637
2326,2021-02-16 17:47:14.875000+00:00,0.017890636,0.043288555,-0.9943217,0.013757454,-0.016648682,0.0020927188
2327,2021-02-16 17:47:14.974000+00:00,0.020595048,0.031097455,-0.9831469,-0.0012522753,-0.012184148,-5.1082333E-4
2328,2021-02-16 17:47:15.076000+00:00,0.020238271,0.042275876,-0.9907799,0.0024127036,-0.0160395,-0.0015344274
2329,2021-02-16 17:47:15.176000+00:00,0.02068474,0.04179318,-1.0380023,0.0056443173,-0.004807983,2.4174011E-4
2330,2021-02-16 17:47:15.268000+00:00,0.024895446,0.040543955,-1.0133438,0.011356208,0.015793288,-0.0017129453
2331,2021-02-16 17:47:15.377000+00:00,0.03367886,0.034901846,-0.98725736,0.014273243,0.015077994,-9.392822E-4
2332,2021-02-16 17:47:15.476000+00:00,0.040833574,0.02977811,-0.9798989,0.011299776,0.0074547185,0.0014301889
2333,2021-02-16 17:47:15.575000+00:00,0.04953203,0.02986647,-1.0025381,-0.0030301525,0.002210708,3.3396468E-4
2334,2021-02-16 17:47:15.675000+00:00,0.058639474,0.03758062,-1.0043106,0.0051995255,0.0025963571,-7.699183E-4
2335,2021-02-16 17:47:15.774000+00:00,0.061612412,0.041119352,-1.0015726,0.0050205435,0.0032182725,-4.4726854E-4
2336,2021-02-16 17:47:15.876000+00:00,0.076193884,0.026330708,-0.99566096,0.003576194,0.005918346,5.1675504E-4
2337,2021-02-16 17:47:15.976000+00:00,0.08544782,0.016677948,-1.005821,-0.010583562,-0.009655774,4.6977526E-5
2338,2021-02-16 17:47:16.075000+00:00,0.09321485,0.037736654,-0.9870144,0.0035548436,-0.0036615424,-2.2411483E-4
2339,2021-02-16 17:47:16.175000+00:00,0.09236294,0.04018254,-0.99670446,-0.0027810028,0.006287059,-5.313268E-7
2340,2021-02-16 17:47:16.276000+00:00,0.11028156,0.030175013,-1.0064248,0.0037100224,0.0049428083,-6.134951E-4
2341,2021-02-16 17:47:16.375000+00:00,0.120796524,0.023639789,-1.0019015,-0.004000239,0.006644784,9.816841E-4
2342,2021-02-16 17:47:16.475000+00:00,0.12835866,0.029095259,-0.9952485,-0.0023626331,0.0032956752,-2.867901E-4
2343,2021-02-16 17:47:16.575000+00:00,0.12569074,0.037737798,-1.0023926,-0.008715683,-0.0010840443,-0.001423371
2344,2021-02-16 17:47:16.675000+00:00,0.12739542,0.03183931,-1.0199172,-0.003325087,0.0036922374,-0.002880697
2345,2021-02-16 17:47:16.775000+00:00,0.12770215,0.040047105,-0.97865075,0.006925471,0.008753988,-0.0026002259
2346,2021-02-16 17:47:16.876000+00:00,0.12258445,0.04617578,-0.9833869,0.015964711,-0.0073574036,9.7262487E-4
2347,2021-02-16 17:47:16.976000+00:00,0.118973084,0.015695248,-0.99656844,0.0077127484,-0.0052339965,-0.0010185994
2348,2021-02-16 17:47:17.076000+00:00,0.11891097,0.018853754,-1.0160177,0.002987735,9.245509E-4,-0.0050545656
2349,2021-02-16 17:47:17.174000+00:00,0.112788275,0.035054862,-0.99914455,-0.008850944,0.004209959,-0.0022286251
2350,2021-02-16 17:47:17.277000+00:00,0.123346865,0.03404014,-0.9967245,-0.012338469,0.0052857874,-0.0056824856
2351,2021-02-16 17:47:17.367000+00:00,0.1278418,0.043447148,-0.9978617,-0.0042549074,0.0073850458,-0.011851378
2352,2021-02-16 17:47:17.476000+00:00,0.12746422,0.05314753,-0.9993342,0.008291301,0.0075499243,-0.015847472
2353,2021-02-16 17:47:17.576000+00:00,0.12035843,0.035216946,-1.0033476,0.006483212,-0.0020446088,-0.018663794
2354,2021-02-16 17:47:17.665000+00:00,0.08070115,0.03470655,-1.0046598,0.006673479,-0.009602371,-0.02248619
2355,2021-02-16 17:47:17.777000+00:00,0.05485815,0.044007394,-1.002982,-0.0015278631,-0.004198796,-0.026896829
2356,2021-02-16 17:47:17.875000+00:00,0.024049465,0.052330025,-0.9915073,-0.0046124747,-0.0021879256,-0.035949558
2357,2021-02-16 17:47:17.976000+00:00,0.009802839,0.057188656,-0.99783206,-0.0024529628,-0.00584011,-0.044890843
2358,2021-02-16 17:47:18.075000+00:00,-0.006043426,0.06440533,-0.99566436,0.007039848,-0.0057213153,-0.053338688
2359,2021-02-16 17:47:18.176000+00:00,-0.017599838,0.06046636,-0.9926477,0.006717231,-0.0026486912,-0.0634048
2360,2021-02-16 17:47:18.276000+00:00,-0.018013673,0.05341427,-0.99571824,0.0032116547,-0.001655482,-0.07055003
2361,2021-02-16 17:47:18.377000+00:00,-0.010688391,0.05821327,-1.0029777,-3.3716948E-4,-0.0012228222,-0.080099784
2362,2021-02-16 17:47:18.475000+00:00,-0.014580058,0.07128882,-0.993765,-0.0019166591,0.0035777336,-0.09571195
2363,2021-02-16 17:47:18.575000+00:00,-0.014940461,0.07777839,-0.9875359,-0.0012794641,0.00462302,-0.11385999
2364,2021-02-16 17:47:18.676000+00:00,-0.012158091,0.07363758,-0.9962837,0.007315758,-8.557819E-4,-0.12344722
2365,2021-02-16 17:47:18.776000+00:00,-0.011608704,0.06603144,-1.0068485,1.7105063E-4,-0.0031675575,-0.13188246
2366,2021-02-16 17:47:18.875000+00:00,-0.014310016,0.07671487,-0.9951692,-0.0034122816,0.0020522538,-0.14871702
2367,2021-02-16 17:47:18.977000+00:00,-0.007364604,0.09441749,-0.9962417,-0.01134139,0.005233719,-0.17028506
2368,2021-02-16 17:47:19.076000+00:00,-0.0050290013,0.09255156,-0.99328667,-0.004450238,0.009043321,-0.19082963
2369,2021-02-16 17:47:19.177000+00:00,-0.002340353,0.085242674,-0.9967504,-0.0045779836,0.0070291157,-0.20390879
2370,2021-02-16 17:47:19.276000+00:00,-0.0030486342,0.083489776,-0.9955136,-0.00918039,0.00691835,-0.21454586
2371,2021-02-16 17:47:19.377000+00:00,-0.0040348917,0.09223768,-0.9986698,-0.02733091,0.011875783,-0.23140296
2372,2021-02-16 17:47:19.475000+00:00,-0.002799969,0.102739796,-0.9959755,-0.022392549,0.022427669,-0.24590388
2373,2021-02-16 17:47:19.576000+00:00,0.015930813,0.11151241,-1.0017694,-0.010363016,0.014646609,-0.2531489
2374,2021-02-16 17:47:19.677000+00:00,0.019300206,0.11201633,-0.99888116,0.0018608876,0.00669822,-0.26637608
2375,2021-02-16 17:47:19.777000+00:00,0.023888748,0.1123781,-0.99990696,-0.0012631571,0.0027734828,-0.29141894
2376,2021-02-16 17:47:19.876000+00:00,0.024241833,0.106706455,-0.9989871,-0.006325408,-0.0032953464,-0.30872375
2377,2021-02-16 17:47:19.975000+00:00,0.018973703,0.105164714,-0.9929501,-0.012738297,-0.006483462,-0.3169312
2378,2021-02-16 17:47:20.076000+00:00,0.015152959,0.11593145,-0.98703,-0.010929113,0.003178712,-0.33293468
2379,2021-02-16 17:47:20.176000+00:00,0.022319851,0.12187164,-0.99273735,-0.004332326,0.008902476,-0.3492884
2380,2021-02-16 17:47:20.278000+00:00,0.011724425,0.11079685,-0.9970265,0.0049549,0.0065914043,-0.35549185
2381,2021-02-16 17:47:20.376000+00:00,0.009563875,0.09681339,-1.0011623,0.0010158152,0.0073106764,-0.35969928
2382,2021-02-16 17:47:20.475000+00:00,1.3565109E-4,0.101424456,-1.0004959,-0.0066212956,0.0093709715,-0.36834705
2383,2021-02-16 17:47:20.577000+00:00,-0.0054217125,0.11736661,-0.9953275,-0.010077781,0.008678302,-0.37845525
2384,2021-02-16 17:47:20.677000+00:00,-0.023342496,0.11993377,-0.98915416,-0.011858862,0.011157565,-0.38747516
2385,2021-02-16 17:47:20.776000+00:00,-0.036094688,0.12053553,-0.9856981,-0.008183514,0.014575314,-0.39702854
2386,2021-02-16 17:47:20.877000+00:00,-0.047753952,0.11583403,-0.9974628,-0.01670961,0.009028062,-0.40717113
2387,2021-02-16 17:47:20.976000+00:00,-0.060276907,0.12864284,-1.0041591,-0.027202865,0.009529537,-0.42068496
2388,2021-02-16 17:47:21.077000+00:00,-0.0536998,0.15395181,-1.009726,-0.012596392,0.023065008,-0.42706892
2389,2021-02-16 17:47:21.176000+00:00,-0.05456838,0.15628858,-0.99732685,0.012561061,0.03573989,-0.4363373
2390,2021-02-16 17:47:21.275000+00:00,-0.052855905,0.14401647,-0.9767588,0.009574887,0.03558908,-0.4496137
2391,2021-02-16 17:47:21.376000+00:00,-0.05636274,0.13169709,-0.98447037,0.00722973,0.03251459,-0.45828673
2392,2021-02-16 17:47:21.476000+00:00,-0.04180646,0.1289402,-0.9947479,0.002273522,0.031311665,-0.45516357
2393,2021-02-16 17:47:21.576000+00:00,-0.013492539,0.12998842,-1.0031878,-0.011290247,0.033519022,-0.45483646
2394,2021-02-16 17:47:21.676000+00:00,-0.008709721,0.13288197,-0.9922155,-0.011278693,0.031560227,-0.45792955
2395,2021-02-16 17:47:21.776000+00:00,-8.4536034E-5,0.1289103,-0.98593175,-4.3513835E-5,0.03328426,-0.44661003
2396,2021-02-16 17:47:21.866000+00:00,0.013962336,0.1186305,-0.98922694,0.0032803065,0.02166778,-0.42571568
2397,2021-02-16 17:47:21.975000+00:00,0.0058069276,0.10453156,-0.9956007,0.0080759255,0.017816499,-0.41146475
2398,2021-02-16 17:47:22.076000+00:00,-0.0052219154,0.10231187,-1.0022846,0.009073207,0.020288946,-0.3960143
2399,2021-02-16 17:47:22.166000+00:00,-0.011620464,0.0839162,-0.9875262,-1.1015977E-4,0.022818848,-0.37155557
2400,2021-02-16 17:47:22.278000+00:00,-0.0030936557,0.075505644,-0.99061817,0.0019424469,0.017670488,-0.34826145
2401,2021-02-16 17:47:22.376000+00:00,0.001824553,0.08278146,-0.99858904,-0.012640144,0.014527737,-0.32562888
2402,2021-02-16 17:47:22.466000+00:00,0.003698266,0.08200743,-1.0070273,-0.005876636,0.012710809,-0.30265883
2403,2021-02-16 17:47:22.576000+00:00,8.515542E-5,0.07444181,-1.00261,-0.0019022436,0.0074552097,-0.27508822
2404,2021-02-16 17:47:22.677000+00:00,-0.003056412,0.0712448,-1.0014617,0.00678137,0.0069118044,-0.25021574
2405,2021-02-16 17:47:22.777000+00:00,-0.004992438,0.06530381,-0.9949556,0.0028909673,0.0029441474,-0.22964573
2406,2021-02-16 17:47:22.877000+00:00,-0.009321248,0.057019554,-0.9950497,7.599003E-4,7.044553E-4,-0.21277146
2407,2021-02-16 17:47:22.977000+00:00,-0.009909708,0.055578798,-0.9976323,-0.0019967356,0.0022480174,-0.19303034
2408,2021-02-16 17:47:23.067000+00:00,-0.004803083,0.05556361,-1.004442,-9.1855973E-4,0.006032844,-0.1766782
2409,2021-02-16 17:47:23.176000+00:00,-0.004209911,0.060464848,-0.99170583,0.008493664,0.0057053063,-0.16315019
2410,2021-02-16 17:47:23.277000+00:00,-0.0027360148,0.04945728,-0.9925888,0.0049456577,-0.0037410704,-0.14760216
2411,2021-02-16 17:47:23.376000+00:00,-0.0027782558,0.03867116,-1.0066351,0.0032622993,-0.0070366175,-0.1339059
2412,2021-02-16 17:47:23.477000+00:00,-0.0024290043,0.041259285,-1.0106624,4.9113756E-4,-8.5357396E-4,-0.11858382
2413,2021-02-16 17:47:23.576000+00:00,-0.0060522356,0.044761185,-1.0012817,1.920562E-4,0.0021842588,-0.10377153
2414,2021-02-16 17:47:23.666000+00:00,-0.009295276,0.04134764,-0.99231046,5.9019885E-4,2.34404E-5,-0.09091325
2415,2021-02-16 17:47:23.776000+00:00,-0.00595403,0.031979773,-0.9998489,3.5922468E-4,-0.002436504,-0.076128036
2416,2021-02-16 17:47:23.876000+00:00,-0.008237866,0.021478288,-1.0021478,0.006321041,-0.0022226502,-0.05610064
2417,2021-02-16 17:47:23.976000+00:00,-0.001414325,0.015484201,-1.0006689,0.0024815714,8.3909364E-4,-0.03664116
2418,2021-02-16 17:47:24.078000+00:00,-0.0070179813,0.021427898,-0.9928681,-0.003780629,-0.0013015298,-0.023320053
2419,2021-02-16 17:47:24.176000+00:00,-0.0070377407,0.027490322,-0.99637353,-0.009751095,-0.0026742446,-0.016921235
2420,2021-02-16 17:47:24.277000+00:00,-0.0059289983,0.029334955,-1.0030485,-0.00411708,-0.001898982,-0.013728449
2421,2021-02-16 17:47:24.376000+00:00,-0.0023758016,0.02924008,-1.0017926,-4.9267465E-4,-0.0012857297,-0.0046731816
2422,2021-02-16 17:47:24.475000+00:00,-0.0081843035,0.026411047,-0.9968472,-0.0031499765,-0.0036846357,0.0033852367
2423,2021-02-16 17:47:24.576000+00:00,-0.0030104215,0.028971124,-1.0005703,-0.007332448,-0.0015558125,0.002665794
2424,2021-02-16 17:47:24.676000+00:00,-0.0020364488,0.03678702,-0.99916947,0.0013351311,0.0012071162,0.0021235915
2425,2021-02-16 17:47:24.777000+00:00,-9.2156976E-4,0.035132147,-0.9992356,0.0019264584,0.0010959401,0.0064080595
2426,2021-02-16 17:47:24.866000+00:00,-0.0058147414,0.028689992,-0.99408484,0.0033582067,-9.84338E-4,0.007338322
2427,2021-02-16 17:47:24.977000+00:00,-0.0031847686,0.026506733,-0.9944555,-0.0014598642,1.9097829E-4,0.006416663
2428,2021-02-16 17:47:25.077000+00:00,0.0011296635,0.02518056,-1.0050887,-0.0043384945,3.1632232E-4,0.005973368
2429,2021-02-16 17:47:25.175000+00:00,-1.8856645E-4,0.0334501,-0.9984066,-0.005499853,-1.7997646E-4,0.0059375903
2430,2021-02-16 17:47:25.277000+00:00,-3.070604E-4,0.035956528,-1.0008719,-0.008078303,-0.0020213125,0.0059608715
2431,2021-02-16 17:47:25.377000+00:00,0.0012152542,0.034639128,-0.99899495,0.0014488169,-3.4367354E-4,0.006120938
2432,2021-02-16 17:47:25.478000+00:00,9.77887E-4,0.03378476,-0.9981557,2.6806304E-4,-5.051025E-4,0.005453507
2433,2021-02-16 17:47:25.577000+00:00,-0.0047519035,0.03537288,-0.9951715,-4.1824314E-4,-0.001881229,0.0035809614
2434,2021-02-16 17:47:25.675000+00:00,-4.2114436E-4,0.033026714,-1.0018641,-0.0012775222,-3.5698136E-4,0.002634353
2435,2021-02-16 17:47:25.767000+00:00,0.005463449,0.03235221,-1.0027099,-0.0012059356,9.6845266E-4,0.0025465179
2436,2021-02-16 17:47:25.877000+00:00,0.009969373,0.037401143,-0.9959722,-0.0021477032,5.032706E-4,8.7814475E-4
2437,2021-02-16 17:47:25.976000+00:00,0.022635398,0.04239367,-0.9920101,0.005938876,-0.003354626,2.9166226E-4
2438,2021-02-16 17:47:26.074000+00:00,0.047864743,0.027640257,-1.002398,-9.1465825E-4,0.004208618,-0.0011425528
2439,2021-02-16 17:47:26.176000+00:00,0.077875294,0.024296252,-0.997553,1.7044898E-4,0.008564407,-0.003382901
2440,2021-02-16 17:47:26.277000+00:00,0.097435124,0.030631348,-1.0013229,-0.008123851,0.003524411,-0.0021020826
2441,2021-02-16 17:47:26.377000+00:00,0.10541068,0.029942267,-1.0026035,-0.0047460264,0.00201611,-0.0016786794
2442,2021-02-16 17:47:26.476000+00:00,0.10765724,0.03761722,-0.99988717,-0.0024565787,7.879934E-4,-0.0042505194
2443,2021-02-16 17:47:26.577000+00:00,0.10586884,0.030879196,-1.0008123,0.001106617,-4.9605494E-4,-0.0040134857
2444,2021-02-16 17:47:26.677000+00:00,0.10848439,0.028398251,-0.9990053,0.0011730033,-1.2500955E-4,-0.0010837265
2445,2021-02-16 17:47:26.775000+00:00,0.11255211,0.0294242,-1.0013881,-0.0029147118,-5.1492493E-4,-0.0026249548
2446,2021-02-16 17:47:26.876000+00:00,0.119157314,0.029706575,-1.000462,1.6739729E-4,7.676855E-4,-0.0030498283
2447,2021-02-16 17:47:26.975000+00:00,0.11899712,0.0348756,-0.99690926,8.6970424E-4,-3.6506946E-4,-0.0028166678
2448,2021-02-16 17:47:27.077000+00:00,0.1160806,0.027853316,-1.002081,0.0014073931,-0.0012553949,-0.0018069735
2449,2021-02-16 17:47:27.176000+00:00,0.11259699,0.029411323,-0.9998218,0.002551331,-8.417021E-4,-0.0023050199
2450,2021-02-16 17:47:27.275000+00:00,0.107152835,0.03154022,-0.99955577,-6.924396E-4,-0.0020405909,-0.002759893
2451,2021-02-16 17:47:27.375000+00:00,0.10393248,0.028331438,-1.0015881,8.909271E-4,-0.0013944953,-0.001301232
2452,2021-02-16 17:47:27.477000+00:00,0.10057006,0.034031853,-0.99899054,5.604532E-5,-9.6207455E-4,-0.0014204814
2453,2021-02-16 17:47:27.576000+00:00,0.09652694,0.03002166,-1.0009122,-3.901351E-4,-0.001759221,-0.0024653843
2454,2021-02-16 17:47:27.676000+00:00,0.0705285,0.032534722,-0.9999533,7.2380627E-4,-0.002356592,-0.0020207905
2455,2021-02-16 17:47:27.775000+00:00,-0.020760275,0.04055506,-1.0047276,-0.0012525356,-0.010773197,-0.0018094282
2456,2021-02-16 17:47:27.876000+00:00,-0.025327256,0.035509344,-1.0037693,8.4431673E-4,-0.010451302,-0.0020122386
2457,2021-02-16 17:47:27.976000+00:00,-0.0063180937,0.04005586,-0.98688954,9.497382E-4,-1.4962716E-5,-0.0033963493
2458,2021-02-16 17:47:28.076000+00:00,-0.016017232,0.036418013,-0.9953437,-5.441101E-4,-0.0017476229,-0.0017043278
2459,2021-02-16 17:47:28.176000+00:00,-0.018983003,0.03506673,-1.002429,0.0012032591,-0.003372524,-0.0011332469
2460,2021-02-16 17:47:28.276000+00:00,-0.015056361,0.039078165,-0.99529254,-0.0011453792,8.207327E-4,-0.0033198723
2461,2021-02-16 17:47:28.376000+00:00,-0.013547071,0.036463436,-0.99929506,2.1070288E-4,-1.4258461E-4,-0.0015554443
2462,2021-02-16 17:47:28.476000+00:00,-0.016859086,0.040275067,-0.9983794,7.307699E-4,-0.0014838799,-0.0018820824
2463,2021-02-16 17:47:28.576000+00:00,-0.016849525,0.0340136,-0.9995287,0.0016136478,4.8830546E-4,-0.0026763096
2464,2021-02-16 17:47:28.676000+00:00,-0.013610295,0.039079223,-0.995648,6.5674103E-4,3.0213117E-4,-0.0021539438
2465,2021-02-16 17:47:28.766000+00:00,-0.014151433,0.03655045,-1.0003847,-2.483121E-4,-6.640041E-4,-0.0020235206
2466,2021-02-16 17:47:28.875000+00:00,-0.015420245,0.039301608,-0.9978069,0.0015499406,2.2606298E-4,-0.002452267
2467,2021-02-16 17:47:28.975000+00:00,-0.013704692,0.037201747,-0.99740815,-3.4144992E-4,-5.412454E-5,-0.0021965026
2468,2021-02-16 17:47:29.075000+00:00,-0.013281788,0.037241198,-0.9981358,5.908818E-4,-3.8270163E-4,-0.0020407937
2469,2021-02-16 17:47:29.176000+00:00,-0.015473508,0.038976453,-0.998788,-0.0019101315,-0.0014328108,-0.00230875
2470,2021-02-16 17:47:29.275000+00:00,-0.014816812,0.037667528,-0.9981757,7.0547516E-4,1.4271439E-4,-0.0014272153
2471,2021-02-16 17:47:29.375000+00:00,-0.015042842,0.03841968,-0.9973448,-6.824831E-4,-0.0011990819,-0.0027288685
2472,2021-02-16 17:47:29.475000+00:00,-0.015430411,0.03442235,-1.0001414,1.3513005E-4,-2.1849967E-4,-0.0023864927
2473,2021-02-16 17:47:29.575000+00:00,-0.016819801,0.040770754,-0.9973345,-7.684607E-4,-7.041604E-4,-0.0030303972
2474,2021-02-16 17:47:29.667000+00:00,-0.015197941,0.035910916,-1.000541,0.0010421108,-1.9364084E-4,-0.0019036297
2475,2021-02-16 17:47:29.777000+00:00,-0.0165315,0.04076497,-0.99733126,9.113741E-5,-7.7728333E-4,-0.0021536485
2476,2021-02-16 17:47:29.876000+00:00,-0.01616449,0.03379576,-1.000373,7.541967E-4,-3.400875E-4,-0.0019607116
2477,2021-02-16 17:47:29.966000+00:00,-0.015774481,0.04028053,-0.99760574,-8.760748E-4,-9.7342435E-4,-0.002802021
2478,2021-02-16 17:47:30.076000+00:00,-0.015599121,0.03611486,-0.9997133,0.001018974,-6.238345E-4,-0.001923893
2479,2021-02-16 17:47:30.176000+00:00,-0.017194489,0.041515093,-0.9971457,2.018093E-4,-5.8842194E-4,-0.0026851345
2480,2021-02-16 17:47:30.276000+00:00,-0.015849259,0.033947725,-1.0005856,0.0012670386,-1.0955524E-4,-0.0024148778
2481,2021-02-16 17:47:30.375000+00:00,-0.015263401,0.040017217,-0.99718744,-5.583765E-4,-3.9299278E-4,-0.0021609138
2482,2021-02-16 17:47:30.475000+00:00,-0.0155111635,0.036068287,-0.99999595,6.2671205E-4,-5.6592736E-4,-0.0018838671
2483,2021-02-16 17:47:30.575000+00:00,-0.016753893,0.040635318,-0.9977125,6.0641483E-5,-0.0010474579,-0.0026922305
2484,2021-02-16 17:47:30.676000+00:00,-0.015811007,0.035947055,-0.9996348,0.0015347687,-2.4771818E-4,-0.0021214974
2485,2021-02-16 17:47:30.775000+00:00,-0.015608494,0.03987227,-0.998419,-0.0013966389,-7.9104956E-4,-0.002498691
2486,2021-02-16 17:47:30.867000+00:00,-0.015360678,0.036997482,-0.999347,0.0013277316,-9.296887E-5,-0.0017285796
2487,2021-02-16 17:47:30.976000+00:00,-0.015511763,0.038532577,-0.9979782,-0.0010310601,-3.0278772E-4,-0.0027867078
2488,2021-02-16 17:47:31.075000+00:00,-0.014655919,0.036366884,-0.99814135,8.5491897E-4,-3.9357474E-5,-0.0021925112
2489,2021-02-16 17:47:31.166000+00:00,-0.014866814,0.037040945,-0.9993715,-0.0011049873,-2.593281E-4,-0.002659406
2490,2021-02-16 17:47:31.277000+00:00,-0.014484922,0.04050462,-0.99668795,9.1534614E-4,-3.370513E-5,-0.0023042557
2491,2021-02-16 17:47:31.376000+00:00,-0.014692034,0.034608606,-0.99975115,3.3717108E-5,-3.448542E-4,-0.0024682751
2492,2021-02-16 17:47:31.467000+00:00,-0.0156244,0.039412178,-0.99587876,-3.9009727E-4,-4.4243902E-4,-0.0024386093
2493,2021-02-16 17:47:31.576000+00:00,-0.0152008645,0.035262924,-0.99988514,5.6201976E-4,-1.9900309E-4,-0.002107562
2494,2021-02-16 17:47:31.676000+00:00,-0.015890054,0.04142453,-0.99717283,2.1207564E-4,-8.6476543E-4,-0.0025715462
2495,2021-02-16 17:47:31.767000+00:00,-0.015864661,0.035043478,-0.99948704,0.0022190232,-4.6182246E-4,-0.0020792847
2496,2021-02-16 17:47:31.876000+00:00,-0.0151538905,0.03736955,-0.9991166,-6.5707E-4,-9.475243E-4,-0.0024947615
2497,2021-02-16 17:47:31.976000+00:00,-0.014700552,0.039985456,-0.99653995,3.893243E-4,-4.0288025E-4,-0.002058326
2498,2021-02-16 17:47:32.067000+00:00,-0.014119478,0.036067724,-0.9994831,-1.4724045E-4,-2.9286125E-4,-0.0025981953
2499,2021-02-16 17:47:32.176000+00:00,-0.015477936,0.040249232,-0.9953235,7.6696044E-5,-3.5622966E-4,-0.0019244441
2500,2021-02-16 17:47:32.275000+00:00,-0.015263341,0.033817135,-0.99940556,0.0012423737,-1.0951619E-4,-0.0021695804
2501,2021-02-16 17:47:32.375000+00:00,-0.015916009,0.03986932,-0.9979448,-5.9424277E-4,-0.001411532,-0.0024174212
2502,2021-02-16 17:47:32.477000+00:00,-0.015299005,0.038334977,-0.99830246,0.001173916,-2.846576E-4,-0.002233905
2503,2021-02-16 17:47:32.576000+00:00,-0.014588597,0.036140647,-0.99962723,-8.409335E-4,-6.7110563E-4,-0.0028695955
2504,2021-02-16 17:47:32.675000+00:00,-0.014922053,0.04057683,-0.99605095,5.546396E-4,-1.2392993E-4,-0.0028277333
2505,2021-02-16 17:47:32.775000+00:00,-0.015605274,0.034300257,-0.9994747,0.0015152396,-3.2843353E-4,-0.0018617591
2506,2021-02-16 17:47:32.875000+00:00,-0.01548415,0.038469434,-0.99937147,-0.0011978858,-0.0010846173,-0.0024519805
2507,2021-02-16 17:47:32.967000+00:00,-0.014816138,0.04006537,-0.9962811,7.245452E-4,-1.7606872E-4,-0.0019306124
2508,2021-02-16 17:47:33.076000+00:00,-0.014116209,0.03455898,-0.99946636,6.663165E-4,-5.400769E-4,-0.0024156333
2509,2021-02-16 17:47:33.176000+00:00,-0.015449065,0.04072653,-0.99726003,-6.1395107E-4,-8.6857815E-4,-0.002824584
2510,2021-02-16 17:47:33.275000+00:00,-0.0155334575,0.037428357,-0.99782246,0.001478339,-4.605646E-4,-0.0022127968
2511,2021-02-16 17:47:33.376000+00:00,-0.014415379,0.035266224,-0.99942094,-5.374064E-4,-5.901424E-4,-0.0022848009
2512,2021-02-16 17:47:33.475000+00:00,-0.0151117155,0.04116809,-0.9965755,-1.0291161E-4,-8.1859744E-4,-0.0022305155
